date,category,brand,option,r,g,b,L,a,b,hex,case_type,timestamp
251125,lipstick,디어달리아,소프트핑크에린,226,115,109,18.3762,42.5054,23.3387,#E2736D,A_normal,2025-11-27 17:07:29
251125,lipstick,디어달리아,체리레드샬롯,218,16,17,13.8214,69.844,54.6938,#DA1011,A_normal,2025-11-27 17:07:29
251125,lipstick,디어달리아,쿨핑크키이라,241,116,167,19.4854,53.3419,-4.2649,#F174A7,A_normal,2025-11-27 17:07:29
251125,lipstick,디어달리아,피치코랄엘라,226,115,109,18.3762,42.5054,23.3387,#E2736D,A_normal,2025-11-27 17:07:29
251125,lipstick,디어달리아,다이애나,135,69,80,11.346,29.3327,6.3207,#874550,A_normal,2025-11-27 17:07:29
251125,lipstick,디어달리아,루나,223,121,108,18.612,38.2458,24.877,#DF796C,A_normal,2025-11-27 17:07:29
251125,lipstick,디어달리아,에밀리,230,88,88,16.979,55.0616,29.3679,#E65858,A_normal,2025-11-27 17:07:29
251125,lipstick,디어달리아,이사벨라,218,130,136,19.1633,34.536,11.4355,#DA8288,A_normal,2025-11-27 17:07:29
251125,lipstick,디어달리아,카일리,203,77,100,15.1808,51.7736,13.531,#CB4D64,A_normal,2025-11-27 17:07:29
251125,lipstick,디어달리아,클로이,183,28,36,11.8885,58.9232,37.3715,#B71C24,A_normal,2025-11-27 17:07:29
251125,lipstick,디어달리아,펠리시아,155,60,70,11.6925,40.4899,14.6945,#9B3C46,A_normal,2025-11-27 17:07:29
251125,lipstick,디어달리아,헤이즐,233,106,107,18.1542,49.2593,23.6715,#E96A6B,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,01더스티핑크,172,85,94,14.123,36.4248,11.5071,#AC555E,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,02올댓재즈,175,58,50,12.5409,47.0989,31.2161,#AF3A32,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,03실루엣,155,58,59,11.5192,40.574,20.7924,#9B3A3B,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,04비포선셋,172,66,76,12.9151,44.1884,16.9602,#AC424C,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,05이브닝,151,59,48,11.3109,37.8871,26.5059,#973B30,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,06어썸,220,87,80,16.4023,51.6036,31.1904,#DC5750,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,07엔비미,212,104,105,17.0996,42.5468,19.5642,#D46869,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,08어도러블,225,92,87,16.9323,51.5222,29.5778,#E15C57,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,09쉘누드,234,138,122,20.2008,34.8733,24.3766,#EA8A7A,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,10핑크샌드,207,110,118,17.3335,38.9313,12.9875,#CF6E76,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,11선라이트,216,32,71,14.1283,68.3829,26.8458,#D82047,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,12썸띵,222,53,75,15.0607,64.8931,28.5899,#DE354B,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,13레드카펫,160,24,42,10.3778,53.5832,26.8988,#A0182A,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,14스윗피,181,46,72,12.4826,54.9374,17.7922,#B52E48,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,15미드나잇,121,29,41,8.1096,40.0743,16.4298,#791D29,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,16대즐레드,209,49,39,14.054,60.8573,44.6035,#D13127,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,17레드히트,183,34,50,12.0959,57.9628,29.8664,#B72232,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,18태닝레드,170,39,45,11.454,52.4156,29.7464,#AA272D,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,19레드서퍼,193,14,55,12.3319,64.7125,28.2334,#C10E37,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,20레드다이브,142,19,41,9.1044,49.5835,21.5334,#8E1329,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,21스모크드베이지,191,117,103,17.0584,27.4941,20.0481,#BF7567,A_normal,2025-11-27 17:07:29
251125,lipstick,롬앤,22모브빈즈,183,108,120,16.2559,31.2776,6.2887,#B76C78,A_normal,2025-11-27 17:07:29
251125,lipstick,맥,디보티드투데인저,208,29,33,13.4415,65.4914,45.7254,#D01D21,A_normal,2025-11-27 17:07:29
251125,lipstick,맥,루비뉴,203,12,43,12.8911,67.0243,38.1182,#CB0C2B,A_normal,2025-11-27 17:07:29
251125,lipstick,맥,멀잇오버,187,97,81,15.4527,34.6465,25.549,#BB6151,A_normal,2025-11-27 17:07:29
251125,lipstick,맥,스윗시나몬,181,68,58,13.3838,45.2163,30.1144,#B5443A,A_normal,2025-11-27 17:07:29
251125,lipstick,맥,스테이큐리어스,181,71,79,13.6481,45.2604,18.664,#B5474F,A_normal,2025-11-27 17:07:29
251125,lipstick,맥,진저렐라,188,73,70,14.0536,46.1469,26.057,#BC4946,A_normal,2025-11-27 17:07:29
251125,lipstick,맥,핫파프리카,252,70,50,17.2136,67.2977,51.9485,#FC4632,A_normal,2025-11-27 17:07:29
251125,lipstick,바닐라코,누드로즈,211,135,133,19.2174,28.874,13.2635,#D38785,A_normal,2025-11-27 17:07:29
251125,lipstick,바닐라코,누드베이지,219,148,136,20.4107,25.2934,17.2625,#DB9488,A_normal,2025-11-27 17:07:29
251125,lipstick,바닐라코,발레리나,232,118,106,18.7922,42.9591,27.0237,#E8766A,A_normal,2025-11-27 17:07:29
251125,lipstick,바닐라코,살몬누드,207,152,133,20.2768,18.0901,18.103,#CF9885,A_normal,2025-11-27 17:07:29
251125,lipstick,바닐라코,코랄슈,228,138,123,19.98,32.6813,22.7008,#E48A7B,A_normal,2025-11-27 17:07:29
251125,lipstick,바닐라코,핑크슈,220,137,144,19.7535,32.5273,9.7287,#DC8990,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,10호피치라이즈,212,102,107,16.9947,43.7269,17.9282,#D4666B,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,11호그레이피,191,20,65,12.3466,63.8234,21.9589,#BF1441,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,15호피치듀,231,107,102,18.0928,47.6813,26.1979,#E76B66,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,16호피치바이브,236,74,90,16.6672,62.759,27.0788,#EC4A5A,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,1호포그모브,201,64,89,14.4056,55.6619,16.5759,#C94059,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,2호베리코어,254,6,32,15.9869,79.7545,57.0431,#FE0620,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,2호카인다핑크,229,113,136,18.5608,47.1911,8.7966,#E57188,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,3호크랜베리,187,3,40,11.7656,63.8349,34.8793,#BB0328,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,3호푸시안,244,44,110,16.2608,75.2757,13.629,#F42C6E,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,4호레디셋고,236,30,64,15.2542,73.5801,36.4991,#EC1E40,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,4호헤이베스티,253,68,137,17.6447,73.1686,4.3446,#FD4489,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,5호로지퍼지,216,98,104,16.9273,46.8475,19.4671,#D86268,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,5호블루베리,192,77,115,14.7593,49.6283,2.2497,#C04D73,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,6호뉴로즈,241,119,140,19.4393,48.8209,10.8946,#F1778C,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,6호코랄커드,250,83,96,17.7921,64.0358,28.9086,#FA5360,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,7호애쉬메이플,213,104,96,17.0919,42.1441,24.7471,#D56860,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,7호탠지버터,241,119,85,19.1398,44.3321,40.3005,#F17755,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,8호애쉬코코아,124,54,47,9.6302,29.8491,19.1565,#7C362F,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,9호퍼시몬,216,30,34,13.9527,67.4636,47.3514,#D81E22,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,디즈니13호비트라일락,188,12,58,12.0061,63.8283,24.7924,#BC0C3A,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,디즈니14호스웨이코랄,225,73,77,15.9872,58.9518,31.3822,#E1494D,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,메리베리에디션18호누디베리,180,92,81,14.8322,34.5554,22.6631,#B45C51,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,메리베리에디션19호메리베리,152,49,69,10.9687,44.373,11.9495,#983145,A_normal,2025-11-27 17:07:29
251125,lipstick,에스쁘아,메리베리에디션2호베리코어,254,6,32,15.9869,79.7545,57.0431,#FE0620,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,01러브피버,133,84,82,12.335,20.1515,9.6845,#855452,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,01피치샤워,187,97,93,15.5196,35.6993,18.8383,#BB615D,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,02밀크애프리콧,159,102,94,14.733,21.9635,14.0544,#9F665E,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,02스윗챗,205,98,97,16.3914,42.2858,20.8567,#CD6261,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,03샤이유스,147,73,70,12.0797,30.7727,16.2162,#934946,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,03애플피즈,165,48,49,11.5324,47.7686,27.3882,#A53031,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,04아몬드누드,166,82,66,13.4981,33.1373,25.3481,#A65242,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,04피치베베,146,71,64,11.8687,30.9107,18.9423,#924740,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,05로지냅,167,52,52,11.8346,46.9861,26.8678,#A73434,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,05블러쉬드핑크,151,65,84,11.875,37.9464,6.655,#974154,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,06니트,145,67,74,11.6332,33.6174,11.6533,#91434A,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,06무디핑크,213,95,125,16.7706,49.2644,6.3654,#D55F7D,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,07베리플러쉬,223,97,118,17.2821,51.001,13.0939,#DF6176,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,07허쉬모브,120,64,63,10.2072,24.1161,11.4419,#78403F,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,08메이플코랄,120,63,53,10.0728,23.6562,17.1646,#783F35,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,08프레시핑크,210,62,102,14.8888,60.1801,11.1489,#D23E66,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,09모브브리스,176,79,98,13.976,41.3834,8.4824,#B04F62,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,09힙베리,125,42,50,9.0085,36.5531,14.5595,#7D2A32,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,10클리어레드,120,48,49,9.069,31.6107,15.3142,#783031,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,10피그레드,161,41,70,11.1385,50.4716,12.3554,#A12946,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,11로즈뱅,124,53,47,9.5678,30.3864,18.8904,#7C352F,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,재입고13볼드누드,140,94,86,13.3784,17.7281,12.2266,#8C5E56,A_normal,2025-11-27 17:07:29
251125,lipstick,웨이크메이크,재입고14와일드토프,97,58,54,8.6972,16.7391,9.7763,#613A36,A_normal,2025-11-27 17:07:29
251125,lipstick,컬러그램,01웜피치,195,115,111,17.1267,31.001,15.8376,#C3736F,A_normal,2025-11-27 17:07:29
251125,lipstick,컬러그램,02쿨핑크,188,121,120,17.3324,26.0595,11.4636,#BC7978,A_normal,2025-11-27 17:07:29
251125,lipstick,컬러그램,03누디피치,219,133,120,19.2955,31.5702,21.0982,#DB8578,A_normal,2025-11-27 17:07:29
251125,lipstick,컬러그램,05쿨로즈,196,123,136,17.88,30.0889,4.9697,#C47B88,A_normal,2025-11-27 17:07:29
251125,lipstick,컬러그램,06누디로즈,201,138,141,19.1311,24.4539,8.1663,#C98A8D,A_normal,2025-11-27 17:07:29
251125,lipstick,클리오,01꿀복숭아,254,217,217,26.9171,12.8295,4.7776,#FED9D9,A_normal,2025-11-27 17:07:29
251125,lipstick,클리오,03꿀앵두,246,48,89,16.3454,73.5791,26.6406,#F63059,A_normal,2025-11-27 17:07:29
251125,lipstick,클리오,04꿀사과,213,63,72,14.9117,58.6898,29.3907,#D53F48,A_normal,2025-11-27 17:07:29
251125,lipstick,클리오,06꿀무화과,217,95,81,16.6856,46.9142,31.6949,#D95F51,A_normal,2025-11-27 17:07:29
251125,lipstick,클리오,앨리스07뮤즈로즈,190,72,84,14.1805,48.31,18.2736,#BE4854,A_normal,2025-11-27 17:07:29
251125,lipstick,클리오,앨리스08루시드모브,194,79,122,15.0182,50.1453,-0.6721,#C24F7A,A_normal,2025-11-27 17:07:29
251125,lipstick,클리오,앨리스09헤일로핑크,236,96,151,18.0846,59.0479,-2.034,#EC6097,A_normal,2025-11-27 17:07:29
251125,lipstick,팁토우,001토슈즈,246,138,138,20.7571,40.9093,18.2579,#F68A8A,A_normal,2025-11-27 17:07:29
251125,lipstick,팁토우,002모란,241,121,106,19.3501,44.7738,29.6924,#F1796A,A_normal,2025-11-27 17:07:29
251125,lipstick,팁토우,003스트로베리,252,83,83,17.8338,63.9324,36.5584,#FC5353,A_normal,2025-11-27 17:07:29
251125,lipstick,팁토우,004플럼시럽,195,71,80,14.3605,50.1472,21.6345,#C34750,A_normal,2025-11-27 17:07:29
251125,lipstick,팁토우,006로지스텝,243,118,124,19.3623,48.4561,19.6758,#F3767C,A_normal,2025-11-27 17:07:29
251125,lipstick,팁토우,007플랫헤이즐,242,131,122,20.0746,41.4689,23.9928,#F2837A,A_normal,2025-11-27 17:07:29
251125,lipstick,팁토우,008피치포인,252,176,176,23.6924,27.7447,11.2063,#FCB0B0,A_normal,2025-11-27 17:07:29
251125,lipstick,팁토우,010모브위스퍼,250,149,163,21.762,39.4764,9.1381,#FA95A3,A_normal,2025-11-27 17:07:29
251125,lipstick,팁토우,new012히더잼,220,135,157,19.7202,35.2654,2.2286,#DC879D,A_normal,2025-11-27 17:07:29
251125,lipstick,팁토우,new013보늬밤라떼,230,141,127,20.2748,32.2669,21.8503,#E68D7F,A_normal,2025-11-27 17:07:29
251125,lipstick,팁토우,new014로즈우드,200,94,86,15.8717,41.5383,24.8334,#C85E56,A_normal,2025-11-27 17:07:29
251125,lipstick,팁토우,new015블러디베리,196,67,85,14.2521,52.551,18.1651,#C44355,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,01누디베이지,200,166,135,21.1163,7.9608,20.7337,#C8A687,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,02핑크무스,194,126,123,17.9187,26.0128,12.5871,#C27E7B,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,03로즈코튼,213,159,154,21.111,19.3424,10.4579,#D59F9A,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,04코지핑크,208,149,152,20.2222,22.6115,7.2763,#D09598,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,단품05뉴트럴그레이,166,150,131,18.8931,2.7491,12.1837,#A69683,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,단품06뮤트피치,194,127,104,17.8714,23.3159,23.181,#C27F68,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬01피치베이지,215,144,126,19.9337,24.7565,20.5624,#D7907E,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬03오트베이지,186,151,130,19.5329,9.9484,16.0039,#BA9782,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬04스트로베리밀크,239,163,193,22.5227,32.308,-3.8861,#EFA3C1,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬05애프리콧코랄,248,161,152,22.3939,31.2392,18.12,#F8A198,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬06로즈베이지,205,139,132,19.2757,24.2771,13.9953,#CD8B84,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬07드라이로즈,196,126,120,17.971,26.4293,14.5827,#C47E78,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬08클라우디모브,175,125,136,17.2852,21.0492,1.7929,#AF7D88,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬09코지브라운,170,130,111,17.314,12.6892,16.2337,#AA826F,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬10클린베이지,233,202,173,24.9669,6.5693,18.5178,#E9CAAD,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬12카라멜베이지,203,147,124,19.7297,18.1575,20.5243,#CB937C,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬13베어립스,197,127,120,18.0766,26.2725,15.09,#C57F78,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬14캄핑크,222,158,173,21.4671,25.9407,1.7688,#DE9EAD,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬15모브립스,182,111,116,16.3902,28.7461,9.2523,#B66F74,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬16브릭로즈,171,97,93,14.8487,29.4767,15.4273,#AB615D,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬17토프베이지,178,152,134,19.4037,6.8037,13.0543,#B29886,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬18피그로즈,177,92,89,14.7483,34.1203,17.4847,#B15C59,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬19더스티핑크,188,117,121,17.063,28.385,9.6192,#BC7579,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬21로지립스,234,170,181,22.7434,25.0361,3.6975,#EAAAB5,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬22살몬피치,230,159,139,21.5652,23.9886,21.1002,#E69F8B,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬단품02크리미핑크,211,131,144,19.0271,32.3979,6.1253,#D38390,A_normal,2025-11-27 17:07:29
251125,lipstick,하트퍼센트,일반립펜슬단품20살몬베이지,200,143,120,19.3168,18.6862,20.8213,#C88F78,A_normal,2025-11-27 17:07:29
251125,lipstick,힌스,01데자뷰,137,47,52,9.9412,38.7116,17.7632,#892F34,A_normal,2025-11-27 17:07:29
251125,lipstick,힌스,02뉴실루엣,187,106,89,16.079,30.524,23.6505,#BB6A59,A_normal,2025-11-27 17:07:29
251125,lipstick,힌스,03페이드아웃,168,92,94,14.398,31.1473,12.6948,#A85C5E,A_normal,2025-11-27 17:07:29
251125,lipstick,힌스,04모멘터리,197,114,101,17.0779,31.2871,21.4164,#C57265,A_normal,2025-11-27 17:07:29
251125,lipstick,힌스,05언리파인드,120,42,54,8.7602,35.0757,10.6555,#782A36,A_normal,2025-11-27 17:07:29
251125,lipstick,힌스,베어에센셜,179,99,93,15.3109,31.5343,17.7074,#B3635D,A_normal,2025-11-27 17:07:29
251125,lipstick,힌스,시그니처미,167,56,55,12.0353,45.4667,25.8645,#A73837,A_normal,2025-11-27 17:07:29
251125,lipstick,힌스,어드레스,130,71,50,11.0699,23.0656,23.558,#824732,A_normal,2025-11-27 17:07:29
251125,lipstick,힌스,얼루어,204,121,144,18.1089,35.1861,1.5943,#CC7990,A_normal,2025-11-27 17:07:29
251125,lipstick,힌스,인디케이트,161,88,92,13.8253,30.3855,11.0943,#A1585C,A_normal,2025-11-27 17:07:29
251125,liptint,네이밍,누디nudi,227,188,156,23.6605,9.4095,21.4454,#E3BC9C,A_normal,2025-11-27 17:07:29
251125,liptint,네이밍,데니아denia,227,170,159,22.369,19.3959,13.8396,#E3AA9F,A_normal,2025-11-27 17:07:29
251125,liptint,네이밍,번트burnt,132,70,61,11.1477,25.4669,17.2305,#84463D,A_normal,2025-11-27 17:07:29
251125,liptint,네이밍,베이bei,211,164,161,21.4614,16.8659,8.2266,#D3A4A1,A_normal,2025-11-27 17:07:29
251125,liptint,네이밍,블러쉬blush,216,160,166,21.3635,21.6307,5.0633,#D8A0A6,A_normal,2025-11-27 17:07:29
251125,liptint,네이밍,세피아sepia,123,77,79,11.3979,19.7235,6.9585,#7B4D4F,A_normal,2025-11-27 17:07:29
251125,liptint,네이밍,시엔나sienna,196,134,136,18.6418,24.0647,8.6033,#C48688,A_normal,2025-11-27 17:07:29
251125,liptint,네이밍,오브디ovedi,180,112,104,16.301,25.9792,15.8012,#B47068,A_normal,2025-11-27 17:07:29
251125,liptint,노노어,001텐더핑크,181,88,99,14.7415,38.7309,11.5723,#B55863,A_normal,2025-11-27 17:07:29
251125,liptint,노노어,002로지넛,169,94,90,14.5461,30.0148,15.7861,#A95E5A,A_normal,2025-11-27 17:07:29
251125,liptint,노노어,003퍼시몬코랄,192,85,82,14.9631,42.7382,22.9874,#C05552,A_normal,2025-11-27 17:07:29
251125,liptint,노노어,004선셋플레어,240,73,64,16.7256,63.0527,42.2743,#F04940,A_normal,2025-11-27 17:07:29
251125,liptint,노노어,005애프리콧쉬어,248,140,132,20.9225,40.0348,22.3879,#F88C84,A_normal,2025-11-27 17:07:29
251125,liptint,노노어,006피치헤일로,239,145,152,21.026,36.2737,11.5782,#EF9198,A_normal,2025-11-27 17:07:29
251125,liptint,노노어,007페탈글림,239,145,171,21.1669,38.6458,1.6627,#EF91AB,A_normal,2025-11-27 17:07:29
251125,liptint,노노어,008플럼어쏘트,243,106,146,18.8639,56.2468,4.7621,#F36A92,A_normal,2025-11-27 17:07:29
251125,liptint,노노어,009포비루피,249,55,66,16.6054,71.5313,41.1675,#F93742,A_normal,2025-11-27 17:07:29
251125,liptint,라카,mini단독311누디링,188,115,103,16.8067,27.397,18.8479,#BC7367,A_normal,2025-11-27 17:07:29
251125,liptint,라카,mini단독312쿨링,172,107,118,15.7513,27.3784,4.8689,#AC6B76,A_normal,2025-11-27 17:07:29
251125,liptint,라카,mini단독313포지링,200,102,122,16.5803,40.9545,6.9681,#C8667A,A_normal,2025-11-27 17:07:29
251125,liptint,라카,mini단독314블러쉬링,165,82,99,13.6642,35.957,6.1678,#A55263,A_normal,2025-11-27 17:07:29
251125,liptint,라카,mini단독315베러링,182,87,95,14.6986,39.2066,13.7954,#B6575F,A_normal,2025-11-27 17:07:29
251125,liptint,라카,mini단독316모브링,179,99,100,15.3559,32.2666,13.7802,#B36364,A_normal,2025-11-27 17:07:29
251125,liptint,라카,mini단독317체리링,135,24,45,8.8201,46.4328,17.3985,#87182D,A_normal,2025-11-27 17:07:29
251125,liptint,라카,mini단독318레드링,149,57,43,11.0745,37.8176,28.4742,#95392B,A_normal,2025-11-27 17:07:29
251125,liptint,라카,mini단독319바인링,86,19,44,5.5445,32.5953,1.4853,#56132C,A_normal,2025-11-27 17:07:29
251125,liptint,라카,mini단독320머드링,73,20,26,4.6332,25.6557,9.7832,#49141A,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new131크림차,211,120,100,18.0222,33.4659,26.4919,#D37864,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new133썸머,188,105,129,16.3289,35.9217,1.4353,#BC6981,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new135히피,210,89,114,16.2288,49.9572,10.2295,#D25972,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new136우롱,195,116,115,17.2196,30.9055,13.9554,#C37473,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new137브리즈,184,99,126,15.7602,37.27,0.3791,#B8637E,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new138파르페,191,92,74,15.2859,38.2613,28.9983,#BF5C4A,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new140스쿱,151,76,64,12.4219,30.1998,21.4924,#974C40,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new141콩포트,147,89,88,13.293,23.7695,10.7559,#935958,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new142토피,148,93,83,13.5872,21.2855,15.148,#945D53,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new143브륄레,150,86,86,13.1891,26.4493,11.5497,#965656,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new144피스타치오,134,90,74,12.7728,16.0525,16.58,#865A4A,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new145구아바,165,82,89,13.59,34.8404,11.9082,#A55259,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new147커런트,163,67,97,12.6766,42.6306,2.6295,#A34361,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new149빈즈,133,59,62,10.4791,32.0495,13.6461,#853B3E,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new150페퍼,156,60,56,11.6629,39.7787,23.2863,#9C3C38,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new웜톤추천132롤리,215,113,113,17.8175,39.8298,18.2755,#D77171,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new웜톤추천146카야딜,149,76,85,12.4672,31.5029,8.7776,#954C55,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new쿨톤추천134피치스,206,102,125,16.8589,43.4254,6.6491,#CE667D,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new쿨톤추천139치팅,207,92,121,16.3043,48.242,6.3802,#CF5C79,A_normal,2025-11-27 17:07:29
251125,liptint,라카,new쿨톤추천148아사이,134,61,79,10.7789,33.1992,4.2356,#863D4F,A_normal,2025-11-27 17:07:29
251125,liptint,라카,뉴트럴베스트122로지로즈,164,73,83,12.9565,38.5325,12.629,#A44953,A_normal,2025-11-27 17:07:29
251125,liptint,라카,웜톤베스트101조이풀,223,94,100,17.0104,50.8486,22.3518,#DF5E64,A_normal,2025-11-27 17:07:29
251125,liptint,라카,웜톤베스트120카페인로즈,86,11,5,4.9943,32.9815,23.4962,#560B05,A_normal,2025-11-27 17:07:29
251125,liptint,라카,쿨톤베스트102듀이,156,64,84,12.0623,40.2362,7.6533,#9C4054,A_normal,2025-11-27 17:07:29
251125,liptint,라카,쿨톤베스트115엔비,96,5,23,5.5856,38.5447,17.0037,#600517,A_normal,2025-11-27 17:07:29
251125,liptint,라카,103허밍,188,88,96,15.0356,40.9963,14.8874,#BC5860,A_normal,2025-11-27 17:07:29
251125,liptint,라카,104체리,130,20,23,8.2797,45.0214,29.1204,#821417,A_normal,2025-11-27 17:07:29
251125,liptint,라카,105콜드,217,74,133,15.998,60.5789,-2.0268,#D94A85,A_normal,2025-11-27 17:07:29
